id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,8000,8000,8000, 36 months,12.61,268.06,C,C1,Chocolatier,2 years,MORTGAGE,96000,Not Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,921xx,CA,2.01,0,Aug-2000,0,54,,4,0,4098,70.7,10,w,5866.31,5866.31,2943.06,2943.06,2133.69,809.37,0.0,0.0,0.0,Feb-2019,268.06,Mar-2019,Feb-2019,0,54,1,Individual,,,,0,0,303434,1,0,0,0,150,0,,1,2,2131,71,5800,0,0,0,2,75859,258,93.2,0,0,150,211,1,1,2,18,,,,2,2,3,2,3,4,3,4,3,4,0,0,0,1,75,100,0,0,360800,4098,3800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,21.85,550.68,D,D5,order filler,10+ years,RENT,38000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,960xx,CA,11.97,0,Feb-1991,2,,78,16,2,9520,41.9,22,w,17756.95,17756.95,6033.2,6033.20,2243.05,3790.15,0.0,0.0,0.0,Feb-2019,550.68,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,9520,2,0,1,1,12,0,,2,4,1961,42,22700,1,0,4,5,635,436,85.5,0,0,56,325,4,4,0,24,,3,,0,2,11,2,2,5,16,17,11,16,0,0,0,3,100,50,1,1,22700,9520,3000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,7.34,496.53,A,A4,Civil Design Engineer,2 years,RENT,95000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,941xx,CA,23.66,2,Aug-2010,0,23,,27,0,16336,35.6,29,w,11478.09,11478.09,5455.31,5455.31,4521.91,933.40,0.0,0.0,0.0,Feb-2019,496.53,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,121115,1,17,0,2,19,104779,92,1,2,10547,76,45900,1,0,0,4,4486,20532,43.9,0,0,91,78,6,6,0,6,,19,,0,6,9,6,8,17,10,12,9,27,0,0,0,1,93.1,0,0,0,159374,121115,36600,113474,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,1000,1000,1000, 36 months,6.07,30.46,A,A2,Teacher ,10+ years,RENT,45000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,606xx,IL,8.08,0,Aug-1994,0,,,9,0,6613,9.5,17,w,0.00,0.00,1011.4084344078,1011.41,1000.00,11.41,0.0,0.0,0.0,May-2018,981.29,,Feb-2019,0,,1,Individual,,,,0,0,8589,0,1,0,0,50,1976,22,1,2,4148,11,69500,0,0,0,2,954,59269,9.8,0,0,50,283,7,7,0,7,,,,0,4,5,6,10,1,8,16,5,9,0,0,0,1,100,0,0,0,78611,8589,65700,9111,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7500,7500,7500, 36 months,10.9,245.19,B,B4,Financial Advisor,10+ years,MORTGAGE,72000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,430xx,OH,16.4,1,Jul-2001,0,12,,9,0,6115,69.5,22,w,5462.01,5462.01,2692.55,2692.55,2037.99,654.56,0.0,0.0,0.0,Feb-2019,245.19,Mar-2019,Feb-2019,0,35,1,Individual,,,,0,576,227162,0,5,0,0,102,85846,64,1,1,4830,66,8800,1,0,1,1,25240,650,88.8,0,0,152,200,9,9,1,177,46,5,46,3,2,3,2,4,16,3,5,3,9,0,0,0,1,72.2,50,0,0,265435,91961,5800,86014,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15400,15400,15400, 36 months,10.41,499.89,B,B3,Nurse ,10+ years,RENT,144000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,850xx,AZ,8.17,0,Jan-2003,0,,64,8,1,11245,56.2,25,w,11191.36,11191.36,5489.88,5489.88,4208.64,1281.24,0.0,0.0,0.0,Feb-2019,499.89,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,44163,1,2,1,1,8,32918,64,1,2,3739,62,20000,0,1,5,3,5520,3689,52.1,0,0,158,182,5,5,0,25,,0,,0,3,4,3,11,6,6,18,4,8,0,0,0,2,100,33.3,1,0,71743,44163,7700,51743,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,19000,19000, 36 months,6.07,578.62,A,A2,Correction Officer ,4 years,RENT,91000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,021xx,MA,20.82,0,Jun-2007,0,,,17,0,20338,30.8,30,w,13556.08,13556.08,6358.41,6358.41,5443.92,914.49,0.0,0.0,0.0,Feb-2019,578.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,55234,1,3,0,3,13,34896,64,3,7,4392,46,66100,1,3,1,10,3249,40062,33.7,0,0,71,129,4,4,0,4,,12,,0,10,10,13,18,8,14,22,10,17,0,0,0,3,100,15.4,0,0,120965,55234,60400,54865,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,9.43,629.04,B,B1,Solution Architect Principal,< 1 year,MORTGAGE,190000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,209xx,MD,13.07,0,Oct-1999,0,,,10,0,21243,24.9,16,w,24998.84,24998.84,7403.72,7403.72,5001.16,2402.56,0.0,0.0,0.0,Feb-2019,629.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,877607,0,1,0,2,18,87176,,0,0,11440,25,85200,0,4,0,2,87761,53457,28.4,0,0,156,221,26,18,4,71,,19,,0,4,4,5,5,5,7,7,4,10,0,0,0,0,100,20,0,0,1150296,108419,74700,107685,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,6.07,456.81,A,A2,Pharmacy Technician,< 1 year,OWN,40000,Not Verified,Mar-2018,Current,n,,,small_business,Business,630xx,MO,6.69,0,Dec-1999,0,,,12,0,7986,10.7,19,w,10182.11,10182.11,5539.85,5539.85,4817.89,721.96,0.0,0.0,0.0,Feb-2019,976.81,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,7986,1,0,0,0,68,0,,2,2,6990,11,74700,1,0,1,2,666,49714,13.8,0,0,68,219,2,2,0,2,,9,,0,5,5,10,13,1,12,18,5,12,0,0,0,2,100,0,0,0,74700,7986,57700,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,6.71,307.45,A,A3,Plumber,10+ years,OWN,54960,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,583xx,ND,24.45,0,Aug-2003,0,,,10,0,3864,6.8,34,w,7154.46,7154.46,3378.22,3378.22,2845.54,532.68,0.0,0.0,0.0,Feb-2019,307.45,Mar-2019,Feb-2019,0,,1,Joint App,161090,18.89,Not Verified,0,0,61180,1,3,1,2,9,57316,74,1,2,1636,29,56900,1,8,1,4,6118,40364,3.9,0,0,145,175,3,3,0,25,,9,,0,1,4,3,11,17,7,17,4,10,0,0,0,2,100,0,0,0,125155,61180,42000,68255,16578,Dec-1986,1,0,23,10,4,31,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 60 months,18.45,717.89,D,D2,Government Insuring,10+ years,MORTGAGE,55716,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,802xx,CO,11.54,0,Dec-1973,1,,80,11,1,19267,64.4,17,w,24584.12,24584.12,7667.19,7667.19,3415.88,4251.31,0.0,0.0,0.0,Feb-2019,717.89,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,19267,0,0,0,0,40,0,,4,4,9767,64,29900,0,2,1,4,2408,8288,67.9,0,0,175,531,7,7,0,7,,1,,0,3,4,5,7,2,10,14,4,9,0,0,0,4,100,60,1,0,29900,19267,25800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,24.84,877.73,E,E3,VP sales,< 1 year,MORTGAGE,100000,Not Verified,Mar-2018,Late (31-120 days),y,,,debt_consolidation,Debt consolidation,214xx,MD,20.13,0,Apr-2001,0,59,,13,0,36253,52.5,25,w,27791.04,27791.04,7555.72,7555.72,2208.96,5346.76,0.0,0.0,0.0,Jan-2019,575.28,Mar-2019,Feb-2019,0,59,1,Individual,,,,0,0,61666,0,2,0,0,27,25413,56,0,1,11467,54,69000,0,0,2,1,5606,26474,57.8,0,0,136,202,19,19,0,19,,12,,1,4,5,6,10,5,11,19,5,13,0,0,0,0,96,33.3,0,0,114757,61666,62700,45757,,,,,,,,,,,,Y,INTEREST ONLY-3 MONTHS DEFERRAL,REDUCED_HOURS,ACTIVE,3,575.28,Jan-2019,Mar-2019,Jan-2019,3,21,Late (16-30 days),1725.84,28769,17.98,Cash,N,,,,,,
,,15000,15000,15000, 36 months,6.71,461.18,A,A3,IT Consultant,2 years,RENT,96000,Not Verified,Mar-2018,Fully Paid,n,,,credit_card,Credit card refinancing,951xx,CA,12.5,0,Apr-2004,0,,,15,0,13660,18.2,37,w,0.00,0.00,15091.912539367,15091.91,15000.00,91.91,0.0,0.0,0.0,Apr-2018,15097.5,,May-2018,0,,1,Individual,,,,0,0,89863,1,4,3,3,2,76203,78,2,5,7000,36,74900,0,7,1,8,5991,47905,14.3,0,0,167,80,7,2,0,9,,9,,0,3,4,7,7,25,11,12,4,15,0,0,0,5,100,14.3,0,0,156808,89863,55900,81908,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,6.71,307.45,A,A3, Court reporter ,10+ years,RENT,65000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,900xx,CA,11.98,0,Mar-2006,0,,,9,0,6482,51.4,11,w,7154.46,7154.46,3378.22,3378.22,2845.54,532.68,0.0,0.0,0.0,Feb-2019,307.45,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,20955,0,1,0,0,35,14473,55,2,2,2681,54,12600,0,0,0,2,2328,5080,52.5,0,0,144,119,8,8,0,8,,,,0,6,8,6,6,3,8,8,8,9,0,0,0,2,100,16.7,0,0,38864,20955,10700,26264,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,36000,36000,36000, 60 months,9.43,754.84,B,B1,Controller,7 years,MORTGAGE,174000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,12.6,0,Aug-2005,0,73,,10,0,23666,69.6,16,w,30599.80,30599.80,8284.38,8284.38,5400.20,2884.18,0.0,0.0,0.0,Feb-2019,754.84,Mar-2019,Feb-2019,0,,1,Joint App,229000,26.71,Source Verified,0,0,386360,0,5,0,0,27,62556,60,0,0,22130,63,34000,0,0,0,0,48295,10334,69.6,0,0,151,151,62,27,4,62,,,73,0,2,2,2,2,8,4,4,2,10,0,0,0,0,93.8,50,0,0,450168,86222,34000,102668,90367,Sep-2004,0,1,23,82,16,9,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 36 months,5.31,843.09,A,A1,territory manager,2 years,MORTGAGE,140000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,080xx,NJ,2.31,0,Apr-2004,0,,,13,0,10980,13.6,34,w,19911.53,19911.53,9265.73,9265.73,8088.47,1177.26,0.0,0.0,0.0,Feb-2019,843.09,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,422942,1,0,0,0,55,0,,1,3,4696,14,80900,2,0,3,6,32534,53247,11.4,0,0,137,167,6,6,9,15,,9,,0,3,5,7,11,5,11,20,5,13,0,0,0,3,100,0,0,0,500762,10980,60100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500, 36 months,6.71,76.87,A,A3,Respiratory Therapist,9 years,MORTGAGE,83000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,4.22,0,Apr-2004,0,81,68,9,1,1012,3.8,20,w,1463.60,1463.60,1150.64,1150.64,1036.40,114.24,0.0,0.0,0.0,Feb-2019,76.87,Mar-2019,Feb-2019,0,81,1,Individual,,,,0,0,5465,1,1,0,1,13,4453,64,2,2,832,16,26500,0,2,1,3,781,25488,3.8,0,0,167,64,3,3,0,3,,11,,0,4,4,7,9,10,8,10,4,9,0,0,0,2,90,0,1,0,33469,5465,26500,6969,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,10.9,163.46,B,B4,Fulfillment Specialist,1 year,MORTGAGE,32000,Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,170xx,PA,25.43,0,Jan-2002,0,,,5,0,2104,26.3,10,w,3640.91,3640.91,1795.03,1795.03,1359.09,435.94,0.0,0.0,0.0,Feb-2019,163.46,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,26915,0,2,0,1,14,24811,80,1,3,855,69,8000,0,1,3,4,5383,145,85.5,0,0,130,194,10,10,0,10,,2,,0,1,2,1,2,4,3,6,2,5,0,0,0,1,100,100,0,0,39216,26915,1000,31216,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,13.58,461.03,C,C2,Owner ,2 years,MORTGAGE,95000,Not Verified,Mar-2018,Current,n,,,major_purchase,Major purchase,460xx,IN,8.26,1,Apr-2003,1,15,,18,0,12839,34.1,33,w,17267.18,17267.18,5056.24,5056.24,2732.82,2323.42,0.0,0.0,0.0,Feb-2019,461.03,Mar-2019,Feb-2019,0,,1,Individual,,,,0,449,264899,2,1,0,0,28,1012,29,2,4,3274,34,37700,3,2,1,4,15582,9473,44.3,0,0,117,179,1,1,5,1,15,1,15,0,5,9,7,11,5,15,23,9,18,0,0,0,2,90.9,57.1,0,0,332627,13851,17000,3500,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000, 36 months,20.39,485.72,D,D4,Devops Manager ,10+ years,MORTGAGE,170000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,26.89,0,Oct-2000,0,,,11,0,40384,92.0,23,f,9826.34,9826.34,5328.19,5328.19,3173.66,2154.53,0.0,0.0,0.0,Feb-2019,485.72,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,418024,1,6,3,4,3,90080,66,0,1,20530,72,43900,1,0,1,6,38002,676,98.2,0,0,185,209,23,3,3,23,,11,,0,3,4,3,5,12,4,8,4,11,0,0,0,3,100,100,0,0,478555,130464,38400,137455,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,7.96,187.91,A,A5,Market Fresh Operations Manager ,10+ years,MORTGAGE,85000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,247xx,WV,13.81,0,Jul-2010,1,,,26,0,9964,11.6,38,f,4315.66,4315.66,2064.36,2064.36,1684.34,380.02,0.0,0.0,0.0,Feb-2019,187.91,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,179195,4,2,1,3,8,35237,78,6,9,4366,35,85600,1,0,1,12,7168,38832,10.1,0,0,92,54,3,3,1,3,,5,,0,2,3,15,18,6,23,31,3,26,0,0,0,7,100,6.7,0,0,270620,45201,43200,45225,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 36 months,9.43,896.01,B,B1,Chemical Spray Technician,10+ years,RENT,60983,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,334xx,FL,19.74,0,Mar-2001,0,,,9,0,28280,79.0,12,w,20265.10,20265.10,9841.44,9841.44,7734.90,2106.54,0.0,0.0,0.0,Feb-2019,896.01,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,30318,0,2,0,0,29,2038,20,0,0,7375,66,35800,0,0,0,0,3369,4505,82.5,0,0,66,204,30,29,0,71,,,,0,4,6,4,5,4,7,8,6,9,0,0,0,0,100,75,0,0,45800,30318,25700,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,9.92,848.31,B,B2,Electrician,4 years,MORTGAGE,114000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,700xx,LA,20.02,0,Aug-1993,0,,,9,0,26460,54.2,19,w,34064.62,34064.62,9330.85,9330.85,5935.38,3395.47,0.0,0.0,0.0,Feb-2019,848.31,Mar-2019,Feb-2019,0,,1,Individual,,,,0,214,114163,0,1,0,1,21,9474,47,0,1,10002,52,48800,3,0,0,2,12685,16979,59.9,0,0,295,175,18,18,2,127,,13,,0,5,6,5,5,5,7,12,6,9,0,0,0,0,100,60,0,0,174464,35934,42300,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200, 36 months,10.41,233.72,B,B3,Software Engineer,3 years,RENT,61300,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,660xx,KS,26.06,0,Aug-2010,0,,,20,0,10239,64.0,24,w,0.00,0.00,7803.4230854028,7803.42,7200.00,603.42,0.0,0.0,0.0,Feb-2019,4520.38,Mar-2019,Feb-2019,0,,1,Individual,,,,0,145,102344,0,15,1,2,12,92105,97,0,4,6086,92,16000,2,1,1,6,5117,4761,68.3,0,0,91,69,13,12,0,13,,12,,0,3,3,4,7,16,5,8,3,20,0,0,0,1,100,50,0,0,110721,102344,15000,94721,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,10.9,653.83,B,B4,Director,2 years,RENT,161000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,905xx,CA,2.09,0,Jul-2000,2,26,,12,0,16453,12.3,20,w,14563.77,14563.77,7180.02,7180.02,5436.23,1743.79,0.0,0.0,0.0,Feb-2019,653.83,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,16453,2,0,0,1,21,0,,3,6,9970,12,133300,0,6,3,7,1371,83247,16.5,0,0,141,212,1,1,0,1,,1,26,0,4,4,8,10,4,12,16,4,12,0,0,0,3,95,0,0,0,133300,16453,99700,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,15.04,208.11,C,C4,Sales consultant ,2 years,RENT,45000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,803xx,CO,16.11,0,Aug-2008,0,,,3,0,6734,96.2,7,w,0.00,0.00,6321.4915726576,6321.49,6000.00,321.49,0.0,0.0,0.0,Aug-2018,4794.06,,Jan-2019,0,,1,Individual,,,,0,0,28080,0,1,1,3,9,21346,89,0,0,4265,90,7000,0,2,2,3,9360,235,94.8,0,0,34,115,70,9,0,70,,10,,0,1,2,1,2,4,2,3,2,3,0,0,0,1,100,100,0,0,31082,28080,4500,24082,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 36 months,15.04,867.13,C,C4,Field Sales Manager,< 1 year,RENT,113000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,803xx,CO,14.06,0,Dec-2006,0,,,5,0,20903,58.9,6,f,18511.77,18511.77,9517.54,9517.54,6488.23,3029.31,0.0,0.0,0.0,Feb-2019,867.13,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,50028,2,2,2,2,5,29125,88,1,1,11574,73,35500,0,0,3,3,10006,14597,58.9,0,0,106,135,5,5,0,5,,5,,0,3,3,3,3,3,3,3,3,5,0,0,0,3,100,33.3,0,0,68652,50028,35500,33152,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,13.58,339.74,C,C2,Security Officer,3 years,RENT,59000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,23.67,0,Dec-2014,0,,,12,0,16720,40.5,12,w,7361.77,7361.77,3729.6,3729.60,2638.23,1091.37,0.0,0.0,0.0,Feb-2019,339.74,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,29131,0,1,1,1,12,12411,67,2,5,3737,49,41300,0,0,0,6,2428,14509,47.8,0,0,12,39,9,9,0,9,,,,0,6,11,6,6,1,11,11,11,12,0,0,0,3,100,66.7,0,0,59917,29131,27800,18617,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 36 months,11.98,365.26,B,B5,BUSINESS APPLICATIONS ADVISOR,10+ years,OWN,102324,Not Verified,Mar-2018,Current,n,,,other,Other,381xx,TN,31.29,0,Aug-1976,0,24,,17,0,25794,51.5,43,w,8045.58,8045.58,4010.54,4010.54,2954.42,1056.12,0.0,0.0,0.0,Feb-2019,365.26,Mar-2019,Feb-2019,0,24,1,Individual,,,,0,0,87002,0,4,0,3,22,31674,47,2,2,6151,49,50100,1,2,1,5,5800,18661,53.7,0,0,79,499,8,8,1,8,24,7,24,1,6,7,8,9,26,12,16,7,17,0,0,0,2,97.7,37.5,0,0,192326,57468,40300,67540,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20400,20400,20400, 36 months,5.31,614.25,A,A1,Hotel Management,6 years,RENT,60000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,113xx,NY,20.46,0,Sep-2007,0,,,16,0,12011,34.5,38,w,14506.99,14506.99,6750.73,6750.73,5893.01,857.72,0.0,0.0,0.0,Feb-2019,614.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,48138,0,8,0,1,18,36127,57,0,0,5086,49,34800,2,0,0,1,3009,20189,37.3,0,0,125,126,25,18,0,25,,18,,0,3,3,6,8,28,8,10,3,16,0,0,0,0,100,16.7,0,0,98798,48138,32200,63998,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16500,16500,16500, 60 months,10.9,357.93,B,B4,Coatings specialist,3 years,MORTGAGE,36000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,460xx,IN,9.07,0,Aug-2013,0,,,7,0,6196,35.6,7,w,14104.57,14104.57,3987.19,3987.19,2395.43,1591.76,0.0,0.0,0.0,Feb-2019,357.93,Mar-2019,Feb-2019,0,,1,Joint App,58000,14.83,Not Verified,0,0,102285,0,4,0,0,47,8495,76,0,0,6196,52,17400,0,0,0,0,14612,5204,54.4,0,0,55,44,37,30,1,37,,,,0,1,1,1,1,4,2,2,1,7,0,0,0,0,100,0,0,0,120270,14691,11400,11136,15694,Mar-2003,0,1,8,48.2,3,4,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 60 months,13.58,368.82,C,C2,Member service supervisor,6 years,OWN,50000,Source Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,115xx,NY,9.22,0,Jun-2004,1,30,,16,0,6691,41.6,26,w,13702.63,13702.63,4144.95,4144.95,2297.37,1847.58,0.0,0.0,0.0,Feb-2019,368.82,Mar-2019,Feb-2019,0,30,1,Individual,,,,0,84,83326,4,1,1,1,11,76635,,11,11,1848,42,16100,0,0,7,12,5208,6000,48.7,0,0,165,146,2,2,1,2,,3,33,3,7,9,8,10,3,15,21,9,16,0,0,0,12,88.5,12.5,0,0,90037,83326,11700,73937,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,9.43,128.01,B,B1,,n/a,RENT,66000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,145xx,NY,5.96,0,Feb-2005,0,48,,6,0,2981,26.9,14,w,0.00,0.00,4285.9981121212,4286.00,4000.00,286.00,0.0,0.0,0.0,Jan-2019,3136.01,,Feb-2019,0,48,1,Individual,,,,0,0,2981,1,0,0,0,51,0,,1,1,1063,27,11100,0,0,0,1,596,7132,25.7,0,0,109,157,5,5,0,5,48,,48,4,3,4,4,8,3,6,11,4,6,0,0,0,1,71.4,0,0,0,11100,2981,9600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12500,12500,12500, 36 months,6.71,384.31,A,A3,Plant Operator,2 years,MORTGAGE,51000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,378xx,TN,20.21,0,Feb-2005,0,57,,9,0,4660,21.7,17,w,8943.11,8943.11,4222.75,4222.75,3556.89,665.86,0.0,0.0,0.0,Feb-2019,384.31,Mar-2019,Feb-2019,0,,1,Individual,,,,0,96,41061,1,4,0,1,14,36401,41,2,2,3970,30,21500,0,4,0,3,4562,16840,21.7,0,0,157,114,6,6,1,6,,14,,1,2,2,5,5,10,5,6,2,9,0,0,0,2,64.7,20,0,0,72142,41061,21500,50642,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
